118.00;120;101.49;6520
118.00;120;101.49;6528
118.67;120;101.49;6632
118.67;120;101.49;6524
119.00;120;101.49;6536
119.00;120;101.49;6512
119.00;120;101.49;6528
117.00;120;101.49;6512
117.00;120;101.49;6520
118.33;120;101.49;6524
118.33;120;101.49;6528
118.33;120;101.49;6548
120.00;120;101.49;6528
120.00;120;101.49;6520
117.67;120;101.49;6620
117.67;120;101.49;6524
117.67;120;101.49;6524
118.00;120;101.49;6536
118.00;120;101.49;6516
118.00;120;101.49;6520
119.33;120;101.49;6636
119.33;120;101.49;6528
118.00;120;101.49;6536
118.00;120;101.49;6516
118.00;120;101.49;6516
119.00;120;101.49;6624
119.00;120;101.49;6512
120.00;120;101.49;6520
120.00;120;101.49;6520
120.00;120;101.49;6528
118.00;120;101.49;6520
118.00;120;101.49;6516
119.00;120;101.49;6520
119.00;120;101.49;6520
119.00;120;101.49;6532
120.33;120;101.49;6528
120.33;120;101.49;6528
120.33;120;101.49;6528
118.67;120;101.49;6628
118.67;120;101.49;6528
118.67;120;101.49;6548
118.67;120;101.49;6528
118.67;120;101.49;6528
119.33;120;101.49;6644
119.33;120;101.49;6524
118.00;120;101.49;6548
118.00;120;101.49;6516
118.00;120;101.49;6516
119.00;120;101.49;6520
119.00;120;101.49;6520
120.00;120;101.49;6516
120.00;120;101.49;6520
120.00;120;101.49;6532
117.67;120;101.49;6528
117.67;120;101.49;6528
118.33;120;101.49;6524
118.33;120;101.49;6536
118.33;120;101.49;6528
120.33;120;101.49;6524
120.33;120;101.49;6536
120.33;120;101.49;6524
118.67;120;101.49;6652
118.67;120;101.49;6528
118.67;120;101.49;6528
118.67;120;101.49;6532
118.67;120;101.49;6528
119.33;120;101.49;6644
119.33;120;101.49;6528
118.00;120;101.49;6528
118.00;120;101.49;6520
118.00;120;101.49;6532
119.00;120;101.49;6532
119.00;120;101.49;6516
120.00;120;101.49;6512
120.00;120;101.49;6524
120.00;120;101.49;6528
117.67;120;101.49;6520
117.67;120;101.49;6532
117.67;120;101.49;6528
118.00;120;101.49;6660
118.00;120;101.49;6516
119.33;120;101.49;6516
119.33;120;101.49;6536
119.33;120;101.49;6524
118.00;120;101.49;6648
118.00;120;101.49;6512
118.67;120;101.49;6520
118.67;120;101.49;6532
118.67;120;101.49;6548
119.33;120;101.49;6528
119.33;120;101.49;6532
118.00;120;101.49;6532
118.00;120;101.49;6528
118.00;120;101.49;6532
119.00;120;101.49;6516
119.00;120;101.49;6524
119.00;120;101.49;6516
120.00;120;101.49;6620
120.00;120;101.49;6516
117.67;120;101.49;6516
117.67;120;101.49;6540
117.67;120;101.49;6532
118.33;120;101.49;6652
118.33;120;101.49;6532
120.33;120;101.49;6524
120.33;120;101.49;6536
120.33;120;101.49;6528
118.67;120;101.49;6524
118.67;120;101.49;6536
118.67;120;101.49;6528
118.67;120;101.49;6548
118.67;120;101.49;6548
119.33;120;101.49;6528
119.33;120;101.49;6536
118.00;120;101.49;6620
118.00;120;101.49;6528
118.00;120;101.49;6520
119.00;120;101.49;6516
119.00;120;101.49;6524
119.00;120;101.49;6516
120.00;120;101.49;6620
120.00;120;101.49;6520
117.67;120;101.49;6520
117.67;120;101.49;6552
117.67;120;101.49;6524
118.33;120;101.49;6528
118.33;120;101.49;6536
120.00;120;101.49;6528
120.00;120;101.49;6516
120.00;120;101.49;6532
117.67;120;101.49;6516
117.67;120;101.49;6548
118.00;120;101.49;6528
118.00;120;101.49;6516
118.00;120;101.49;6524
119.33;120;101.49;6516
119.33;120;101.49;6528
119.33;120;101.49;6532
118.00;120;101.49;6640
118.00;120;101.49;6520
119.00;120;101.49;6520
119.00;120;101.49;6512
119.00;120;101.49;6524
120.00;120;101.49;6516
120.00;120;101.49;6528
117.67;120;101.49;6516
117.67;120;101.49;6524
117.67;120;101.49;6556
118.33;120;101.49;6524
118.33;120;101.49;6524
120.33;120;101.49;6536
120.33;120;101.49;6524
120.33;120;101.49;6564
118.67;120;101.49;6524
118.67;120;101.49;6528
118.67;120;101.49;6532
118.67;120;101.49;6644
118.67;120;101.49;6552
119.33;120;101.49;6524
119.33;120;101.49;6528
119.33;120;101.49;6536
118.00;120;101.49;6636
118.00;120;101.49;6528
119.00;120;101.49;6512
119.00;120;101.49;6516
119.00;120;101.49;6540
120.00;120;101.49;6516
120.00;120;101.49;6520
117.67;120;101.49;6524
117.67;120;101.49;6524
117.67;120;101.49;6560
118.33;120;101.49;6524
118.33;120;101.49;6528
120.33;120;101.49;6632
120.33;120;101.49;6524
120.33;120;101.49;6548
118.67;120;101.49;6524
118.67;120;101.49;6524
118.67;120;101.49;6532
118.67;120;101.49;6644
118.67;120;101.49;6552
119.33;120;101.49;6524
119.33;120;101.49;6524
119.33;120;101.49;6536
118.00;120;101.49;6528
118.00;120;101.49;6516
119.00;120;101.49;6524
119.00;120;101.49;6516
119.00;120;101.49;6552
120.00;120;101.49;6516
120.00;120;101.49;6516
117.67;120;101.49;6576
117.67;120;101.49;6524
117.67;120;101.49;6524
118.33;120;101.49;6532
118.33;120;101.49;6528
118.33;120;101.49;6552
120.33;120;101.49;6640
120.33;120;101.49;6528
118.67;120;101.49;6532
118.67;120;101.49;6524
118.67;120;101.49;6548
118.67;120;101.49;6640
118.67;120;101.49;6528
119.33;120;101.49;6536
119.33;120;101.49;6528
119.33;120;101.49;6552
118.00;120;101.49;6532
118.00;120;101.49;6516
119.00;120;101.49;6524
119.00;120;101.49;6516
119.00;120;101.49;6528
120.00;120;101.49;6520
120.00;120;101.49;6516
120.00;120;101.49;6528
117.67;120;101.49;6612
117.67;120;101.49;6528
118.33;120;101.49;6532
118.33;120;101.49;6528
118.33;120;101.49;6544
120.33;120;101.49;6640
120.33;120;101.49;6528
119.00;120;101.49;6536
119.00;120;101.49;6516
119.00;120;101.49;6528
119.67;120;101.49;6620
119.67;120;101.49;6524
120.00;120;101.49;6536
120.00;120;101.49;6516
120.00;120;101.49;6532
118.00;120;101.49;6524
118.00;120;101.49;6512
119.33;120;101.49;6532
119.33;120;101.49;6524
119.33;120;101.49;6548
121.00;120;101.49;6532
121.00;120;101.49;6516
119.00;120;101.49;6604
119.00;120;101.49;6516
119.00;120;101.49;6520
119.67;120;101.49;6524
119.67;120;101.49;6528
119.67;120;101.49;6528
120.00;120;101.49;6644
120.00;120;101.49;6516
118.00;120;101.49;6524
118.00;120;101.49;6512
118.00;120;101.49;6520
119.33;120;101.49;6636
119.33;120;101.49;6528
121.00;120;101.49;6548
121.00;120;101.49;6516
121.00;120;101.49;6516
118.67;120;101.49;6524
118.67;120;101.49;6528
118.67;120;101.49;6524
118.67;120;101.49;6536
118.67;120;101.49;6548
119.33;120;101.49;6544
119.33;120;101.49;6528
118.00;120;101.49;6528
118.00;120;101.49;6524
118.00;120;101.49;6528
119.33;120;101.49;6516
119.33;120;101.49;6528
119.33;120;101.49;6528
121.00;120;101.49;6628
121.00;120;101.49;6516
118.67;120;101.49;6516
118.67;120;101.49;6532
118.67;120;101.49;6528
119.00;120;101.49;6644
119.00;120;101.49;6512
120.00;120;101.49;6520
120.00;120;101.49;6520
120.00;120;101.49;6516
118.33;120;101.49;6520
118.33;120;101.49;6536
120.00;120;101.49;6528
120.00;120;101.49;6520
120.00;120;101.49;6532
121.33;120;101.49;6512
121.33;120;101.49;6536
119.33;120;101.49;6528
119.33;120;101.49;6524
119.33;120;101.49;6556
118.67;120;101.49;6528
118.67;120;101.49;6540
119.33;120;101.49;6624
119.33;120;101.49;6536
119.33;120;101.49;6536
118.00;120;101.49;6528
118.00;120;101.49;6524
118.00;120;101.49;6516
119.33;120;101.49;6632
119.33;120;101.49;6536
121.00;120;101.49;6528
121.00;120;101.49;6532
121.00;120;101.49;6516
118.67;120;101.49;6624
118.67;120;101.49;6536
118.67;120;101.49;6524
118.67;120;101.49;6548
118.67;120;101.49;6544
119.33;120;101.49;6524
119.33;120;101.49;6536
118.33;120;101.49;6528
118.33;120;101.49;6524
118.33;120;101.49;6556
119.67;120;101.49;6528
119.67;120;101.49;6540
120.00;120;101.49;6528
120.00;120;101.49;6516
120.00;120;101.49;6524
117.67;120;101.49;6512
117.67;120;101.49;6532
117.67;120;101.49;6532
118.33;120;101.49;6640
118.33;120;101.49;6536
120.33;120;101.49;6524
120.33;120;101.49;6524
120.33;120;101.49;6532
119.00;120;101.49;6640
119.00;120;101.49;6524
119.67;120;101.49;6512
119.67;120;101.49;6528
119.67;120;101.49;6556
120.00;120;101.49;6528
120.00;120;101.49;6532
118.00;120;101.49;6516
118.00;120;101.49;6520
118.00;120;101.49;6536
119.00;120;101.49;6512
119.00;120;101.49;6520
119.00;120;101.49;6524
120.00;120;101.49;6608
120.00;120;101.49;6524
117.67;120;101.49;6520
117.67;120;101.49;6528
117.67;120;101.49;6536
118.00;120;101.49;6636
118.00;120;101.49;6524
119.33;120;101.49;6516
119.33;120;101.49;6528
119.33;120;101.49;6544
117.67;120;101.49;6528
117.67;120;101.49;6548
117.67;120;101.49;6532
117.67;120;101.49;6528
117.67;120;101.49;6540
118.33;120;101.49;6528
118.33;120;101.49;6528
118.33;120;101.49;6532
117.00;120;101.49;6640
117.00;120;101.49;6520
117.67;120;101.49;6516
117.67;120;101.49;6540
117.67;120;101.49;6532
118.33;120;101.49;6532
118.33;120;101.49;6552
117.00;120;101.49;6528
117.00;120;101.49;6516
117.00;120;101.49;6536
117.67;120;101.49;6516
117.67;120;101.49;6528
117.67;120;101.49;6532
118.00;120;101.49;6640
118.00;120;101.49;6520
116.33;120;101.49;6516
116.33;120;101.49;6524
116.33;120;101.49;6536
117.67;120;101.49;6524
117.67;120;101.49;6540
118.00;120;101.49;6536
118.00;120;101.49;6516
118.00;120;101.49;6544
116.00;120;101.49;6516
116.00;120;101.49;6512
116.00;120;101.49;6524
117.00;120;101.49;6632
117.00;120;101.49;6528
118.00;120;101.49;6520
118.00;120;101.49;6516
118.00;120;101.49;6524
116.33;120;101.49;6512
116.33;120;101.49;6532
117.67;120;101.49;6532
117.67;120;101.49;6528
117.67;120;101.49;6560
118.00;120;101.49;6528
118.00;120;101.49;6512
118.00;120;101.49;6524
116.33;120;101.49;6632
116.33;120;101.49;6544
118.00;120;101.49;6524
118.00;120;101.49;6520
118.00;120;101.49;6524
119.00;120;101.49;6620
119.00;120;101.49;6524
117.00;120;101.49;6524
117.00;120;101.49;6516
117.00;120;101.49;6544
118.00;120;101.49;6516
118.00;120;101.49;6512
119.00;120;101.49;6520
119.00;120;101.49;6520
119.00;120;101.49;6516
117.00;120;101.49;6520
117.00;120;101.49;6520
117.00;120;101.49;6528
118.00;120;101.49;6620
118.00;120;101.49;6512
119.33;120;101.49;6524
119.33;120;101.49;6540
119.33;120;101.49;6544
117.33;120;101.49;6528
117.33;120;101.49;6528
117.33;120;101.49;6532
117.33;120;101.49;6528
117.33;120;101.49;6548
119.33;120;101.49;6532
119.33;120;101.49;6528
119.33;120;101.49;6548
117.67;120;101.49;6644
117.67;120;101.49;6528
117.67;120;101.49;6532
117.67;120;101.49;6528
117.67;120;101.49;6548
118.33;120;101.49;6636
118.33;120;101.49;6528
117.00;120;101.49;6536
117.00;120;101.49;6516
117.00;120;101.49;6552
117.67;120;101.49;6516
117.67;120;101.49;6528
118.33;120;101.49;6532
118.33;120;101.49;6524
118.33;120;101.49;6532
117.00;120;101.49;6528
117.00;120;101.49;6520
117.00;120;101.49;6528
118.00;120;101.49;6620
118.00;120;101.49;6516
119.00;120;101.49;6524
119.00;120;101.49;6512
119.00;120;101.49;6520
117.00;120;101.49;6520
117.00;120;101.49;6520
118.33;120;101.49;6528
118.33;120;101.49;6528
118.33;120;101.49;6548
120.00;120;101.49;6528
120.00;120;101.49;6520
120.00;120;101.49;6512
117.67;120;101.49;6620
117.67;120;101.49;6528
118.00;120;101.49;6536
118.00;120;101.49;6516
118.00;120;101.49;6516
119.33;120;101.49;6636
119.33;120;101.49;6528
118.00;120;101.49;6536
118.00;120;101.49;6516
118.00;120;101.49;6516
118.67;120;101.49;6624
118.67;120;101.49;6524
119.00;120;101.49;6544
119.00;120;101.49;6516
119.00;120;101.49;6528
117.33;120;101.49;6524
117.33;120;101.49;6528
119.00;120;101.49;6528
119.00;120;101.49;6520
119.00;120;101.49;6520
120.00;120;101.49;6532
120.00;120;101.49;6516
120.00;120;101.49;6516
117.67;120;101.49;6632
117.67;120;101.49;6524
118.00;120;101.49;6548
118.00;120;101.49;6516
118.00;120;101.49;6520
119.67;120;101.49;6632
119.67;120;101.49;6528
119.00;120;101.49;6548
119.00;120;101.49;6528
119.00;120;101.49;6516
119.67;120;101.49;6524
119.67;120;101.49;6528
120.00;120;101.49;6528
120.00;120;101.49;6524
120.00;120;101.49;6528
118.00;120;101.49;6528
118.00;120;101.49;6516
119.00;120;101.49;6520
119.00;120;101.49;6520
119.00;120;101.49;6520
120.67;120;101.49;6512
120.67;120;101.49;6536
120.67;120;101.49;6524
119.67;120;101.49;6652
119.67;120;101.49;6528
119.67;120;101.49;6524
119.67;120;101.49;6536
119.67;120;101.49;6528
120.00;120;101.49;6648
120.00;120;101.49;6516
118.00;120;101.49;6520
118.00;120;101.49;6524
118.00;120;101.49;6516
119.33;120;101.49;6516
119.33;120;101.49;6528
121.33;120;101.49;6528
121.33;120;101.49;6548
121.33;120;101.49;6544
119.67;120;101.49;6528
119.67;120;101.49;6532
120.00;120;101.49;6528
120.00;120;101.49;6516
120.00;120;101.49;6536
121.00;120;101.49;6516
121.00;120;101.49;6528
118.67;120;101.49;6612
118.67;120;101.49;6524
118.67;120;101.49;6536
119.00;120;101.49;6528
119.00;120;101.49;6528
119.00;120;101.49;6516
120.67;120;101.49;6628
120.67;120;101.49;6536
120.00;120;101.49;6528
120.00;120;101.49;6516
120.00;120;101.49;6524
121.00;120;101.49;6628
121.00;120;101.49;6520
122.00;120;101.49;6520
122.00;120;101.49;6516
122.00;120;101.49;6520
120.00;120;101.49;6620
120.00;120;101.49;6520
120.67;120;101.49;6520
120.67;120;101.49;6528
120.67;120;101.49;6536
120.67;120;101.49;6528
120.67;120;101.49;6544
118.00;120;101.49;6528
118.00;120;101.49;6520
118.00;120;101.49;6544
119.33;120;101.49;6516
119.33;120;101.49;6528
121.33;120;101.49;6536
121.33;120;101.49;6528
121.33;120;101.49;6560
120.00;120;101.49;6528
120.00;120;101.49;6512
121.00;120;101.49;6520
121.00;120;101.49;6520
121.00;120;101.49;6528
122.00;120;101.49;6524
122.00;120;101.49;6512
119.67;120;101.49;6624
119.67;120;101.49;6524
119.67;120;101.49;6524
119.67;120;101.49;6532
119.67;120;101.49;6524
119.67;120;101.49;6528
120.33;120;101.49;6648
120.33;120;101.49;6528
119.00;120;101.49;6532
119.00;120;101.49;6516
119.00;120;101.49;6516
120.33;120;101.49;6636
120.33;120;101.49;6528
122.33;120;101.49;6532
122.33;120;101.49;6528
122.33;120;101.49;6528
120.67;120;101.49;6644
120.67;120;101.49;6528
121.00;120;101.49;6528
121.00;120;101.49;6516
121.00;120;101.49;6516
122.00;120;101.49;6628
122.00;120;101.49;6516
119.33;120;101.49;6528
119.33;120;101.49;6528
119.33;120;101.49;6540
119.00;120;101.49;6528
119.00;120;101.49;6520
120.33;120;101.49;6512
120.33;120;101.49;6536
120.33;120;101.49;6548
119.00;120;101.49;6536
119.00;120;101.49;6520
120.33;120;101.49;6516
120.33;120;101.49;6536
120.33;120;101.49;6552
122.00;120;101.49;6548
122.00;120;101.49;6516
120.00;120;101.49;6512
120.00;120;101.49;6524
120.00;120;101.49;6532
120.67;120;101.49;6520
120.67;120;101.49;6528
120.67;120;101.49;6528
121.00;120;101.49;6644
121.00;120;101.49;6516
118.67;120;101.49;6516
118.67;120;101.49;6532
118.67;120;101.49;6528
119.00;120;101.49;6652
119.00;120;101.49;6516
120.33;120;101.49;6516
120.33;120;101.49;6536
120.33;120;101.49;6524
119.33;120;101.49;6652
119.33;120;101.49;6528
121.00;120;101.49;6532
121.00;120;101.49;6520
121.00;120;101.49;6516
122.00;120;101.49;6520
122.00;120;101.49;6520
119.67;120;101.49;6516
119.67;120;101.49;6548
119.67;120;101.49;6548
119.67;120;101.49;6528
119.67;120;101.49;6532
120.00;120;101.49;6528
120.00;120;101.49;6516
120.00;120;101.49;6540
118.33;120;101.49;6516
118.33;120;101.49;6552
120.00;120;101.49;6528
120.00;120;101.49;6516
120.00;120;101.49;6520
121.33;120;101.49;6520
121.33;120;101.49;6528
121.33;120;101.49;6536
120.00;120;101.49;6644
120.00;120;101.49;6516
120.67;120;101.49;6520
120.67;120;101.49;6528
120.67;120;101.49;6532
121.00;120;101.49;6636
121.00;120;101.49;6524
118.67;120;101.49;6520
118.67;120;101.49;6528
118.67;120;101.49;6532
119.00;120;101.49;6636
119.00;120;101.49;6528
120.67;120;101.49;6516
120.67;120;101.49;6540
120.67;120;101.49;6532
120.00;120;101.49;6528
120.00;120;101.49;6516
121.00;120;101.49;6524
121.00;120;101.49;6516
121.00;120;101.49;6552
121.67;120;101.49;6516
121.67;120;101.49;6528
118.67;120;101.49;6532
118.67;120;101.49;6524
118.67;120;101.49;6548
119.00;120;101.49;6536
119.00;120;101.49;6512
119.00;120;101.49;6528
120.33;120;101.49;6612
120.33;120;101.49;6528
119.00;120;101.49;6528
119.00;120;101.49;6520
119.00;120;101.49;6528
120.33;120;101.49;6632
120.33;120;101.49;6528
122.00;120;101.49;6536
122.00;120;101.49;6512
122.00;120;101.49;6532
119.67;120;101.49;6620
119.67;120;101.49;6528
119.67;120;101.49;6532
119.67;120;101.49;6528
119.67;120;101.49;6536
120.00;120;101.49;6644
120.00;120;101.49;6516
118.00;120;101.49;6524
118.00;120;101.49;6516
118.00;120;101.49;6528
119.33;120;101.49;6524
119.33;120;101.49;6528
121.33;120;101.49;6544
121.33;120;101.49;6528
121.33;120;101.49;6548
119.67;120;101.49;6532
119.67;120;101.49;6528
120.00;120;101.49;6552
120.00;120;101.49;6512
120.00;120;101.49;6532
120.67;120;101.49;6524
120.67;120;101.49;6528
120.67;120;101.49;6524
118.00;120;101.49;6652
118.00;120;101.49;6516
119.00;120;101.49;6528
119.00;120;101.49;6512
119.00;120;101.49;6520
120.33;120;101.49;6636
120.33;120;101.49;6528
119.00;120;101.49;6552
119.00;120;101.49;6516
119.00;120;101.49;6516
120.00;120;101.49;6624
120.00;120;101.49;6512
121.00;120;101.49;6528
121.00;120;101.49;6528
121.00;120;101.49;6520
118.67;120;101.49;6524
118.67;120;101.49;6528
119.00;120;101.49;6528
119.00;120;101.49;6524
119.00;120;101.49;6532
120.33;120;101.49;6520
120.33;120;101.49;6536
119.00;120;101.49;6528
119.00;120;101.49;6524
119.00;120;101.49;6528
120.00;120;101.49;6512
120.00;120;101.49;6524
